,User,Tweet
540,stevewoz,"As our small dogs know, Coyotes are bad. Go Sharks! (@ Section 121 in San Jose, Calif w/ @jayyanez) https://t.co/wbCg62PUHM"
541,stevewoz,"Pre-game meal. All the M’s. Manager’s favorite, Mizithra, Marinara, Meat sauce, Meatballs, Milk. (@ The Old Spaghetti Factory - @oldspaghfactory in San Jose, CA) https://t.co/a5yjVInTGT"
542,stevewoz,"Let’s Go Sharks! (@ San Jose Sharks Store - @sjsharksstore in San Jose, CA) https://t.co/WdjElZid20"
543,stevewoz,"Watching game at home. Let’s Go Sharks! (@ Woz Home in Los Gatos, CA) https://t.co/w1dJzaCLUH"
544,stevewoz,"BS for me, with double blueberry. Ham will be for dogs. (at @IHOP in San Jose, CA) https://t.co/NY2gyn3XPY"
545,stevewoz,"We combined all our numbers to 2 phones but need to look over our plans now. (@ AT&amp;T Store in San Jose, CA) https://t.co/YLctoF26nU"
546,stevewoz,"Our favorite pizza anywhere. (@ Cicero's Pizza in San Jose, CA) https://t.co/HRKr6bZ8DG"
547,stevewoz,"Home, recovering from hip surgery. (@ Woz Home in Los Gatos, CA) https://t.co/ygpNtrKp6p"
548,stevewoz,"Drove to SF today for my hip replacement. Back home now in good mental and physical shape. (@ Woz Home in Los Gatos, CA) https://t.co/nCDdkIcv0y"
549,stevewoz,"Go Sharks. (at @SAPCenter at San Jose in San Jose, CA w/ @jayyanez) https://t.co/VhLtioL7T6"
550,stevewoz,"She and Him. (@ The Masonic - @sfmasonic for She &amp; Him in San Francisco, CA) https://t.co/6MIyGy991T"
551,stevewoz,"Pre concert dinner with lots of butter mints. (@ Ruth's Chris Steak House - @ruthschrissf in San Francisco, CA) https://t.co/goN2sgyFOO"
552,stevewoz,"Haven’t been home much for a while. (@ Woz Home in Los Gatos, CA) https://t.co/o18oe231Ms"
553,stevewoz,"612. Good room because 12 is twice 6. (@ Grand Hyatt Fukuoka - @hyattatbahamar in 福岡市, Fukuoka) https://t.co/hCKPUbYtMq"
554,stevewoz,7403. Nice view. (@ Shangrila World Summit hotel) https://t.co/5encn46VVx
555,stevewoz,Arrival of UA 888 SFO to PEK. (@ Gate E30 in Beijing) https://t.co/BWJq65Gwct
556,stevewoz,"Arrival of UA 888 SFO to PEK. (@ Beijing Capital International Airport in . Beijing, China, Beijing) https://t.co/Lbk481hILS"
557,stevewoz,"Awaiting UA 888 SFO to PEK. (@ The Centurion Lounge - @americanexpress in San Francisco, Calif) https://t.co/PENH5P8J02"
558,stevewoz,"Home today, off to 3 Asian cities tomorrow. (@ Woz Home in Los Gatos, CA) https://t.co/Kbqz9KZq69"
559,stevewoz,"2.0 in 3D. (@ Century 20 Oakridge &amp; XD - @cinemark for 2.0 3D (Telugu) in San Jose, CA) https://t.co/MA7oYbAdB0"
560,stevewoz,Home for a couple of days. Then a busy trip to Asia. (@ City of Los Altos in CA) https://t.co/ekcO2eUbw5
561,stevewoz,"Poland has so much tech and startup potential. Dynamic workforce. Clever, talented kids. So glad I could meet the kids to talk tech. Follow @fundacja_PFN to find out more about Poland #polska #poland #polish #entrepreneur #100x100"
562,stevewoz,Can't wait to meet dynamic future entrepreneurs thanks to @fundacja_PFN as part of the 100x100 campaign and discover Poland's potential. #polska #poland #polish #entrepreneur #100x100
563,stevewoz,"Tomorrow Warsaw. (@ Woz Home in Los Gatos, CA) https://t.co/SWMwHrLNhc"
564,stevewoz,"Poland, here I come! What am I doing and who am I meeting? Stay tuned... #polska #poland #polish #entrepre"
565,stevewoz,"Let’s Go Sharks for a big win. (@ San Jose Sharks Store - @sjsharksstore in San Jose, CA) https://t.co/E3MiWmLcR4"
566,stevewoz,"Green Book. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/FhTyPlPEfs"
567,stevewoz,"Sherlock Holmes. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/KyQbNjZcST"
568,stevewoz,"Looking into my long time Thanksgiving practice of seeing a movie in a theater and then hitting 100 mph on Stevens Creek Blvd. (@ Woz Home in Los Gatos, CA) https://t.co/MgvN9ETmjq"
569,stevewoz,"Let’s Go Sharks! (at @SAPCenter at San Jose in San Jose, CA) https://t.co/AEEPDxAQm5"
570,stevewoz,"Accidental Family. Might be like ours with 4 dogs from multiple accidents. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/4OzGnZnBsc"
571,stevewoz,"Walked dogs over 2 miles to a park where they walked and played more. Now getting steak patties for them. (@ The Original @HickryPit in Campbell, CA) https://t.co/A3aViepMyj"
572,stevewoz,"Spider’s Web. We like suspense. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/sSC7ZigSab"
573,stevewoz,"""Crossroads'"" by Calandra https://t.co/QvSWfXL9wu via @YouTube"
574,stevewoz,"Rooting for the Sharks. Predicting 4-2, first Sharks goal by Kane or Donskoy! (at @SAPCenter at San Jose in San Jose, CA) https://t.co/nXu5DZBc1z"
575,stevewoz,"Arrival of UA 1975 MKE to DEN. (@ Gate B43 in Denver, CO) https://t.co/RP7RrlG1Yb"
576,stevewoz,"Arrival of UA 1975 MKE to DEN. (@ Denver International Airport - @denairport in Denver, CO) https://t.co/QMgWeuO6FQ"
577,stevewoz,"UA 1975 MKE to DEN. (@ Gate C11 in Milwaukee, WI) https://t.co/QdzLoe1q3z"
578,stevewoz,"505. Palindromes make for great rooms. I only judge by the room number. (@ Milwaukee Marriott Downtown in Milwaukee, WI) https://t.co/BAS9rrYRmR"
579,stevewoz,"Arrival from Sacramento. (@ Signature Flight Support (MKE) in Milwaukee, WI) https://t.co/bHetXmpHJt"
580,stevewoz,"Stan Lee wrote the column denouncing the ""social ills"" of bigotry and racism 50 years ago. https://t.co/8GpZz4nCQM via @HuffPostEnt"
581,stevewoz,"840. Good room since the digits are all binary or powers os 2. (@ The @RitzCarlton, Naples Beach House in Naples, FL) https://t.co/vEQVKUUdtt"
582,stevewoz,"The Hate You Give. I’m sure to cry. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/pHCKRhDZTy"
583,stevewoz,"Always nice to get home for a day. (@ Woz Home in Los Gatos, CA) https://t.co/vPagKPohYt"
584,stevewoz,"Awaiting LH 453 LAX to MUC. (@ Star Alliance Lounge in Los Angeles, CA) https://t.co/9rvYdcoFDn"
585,stevewoz,"Beef ribs for us and the dogs! (at @WoodRanch BBQ &amp; Grill in Los Angeles, CA) https://t.co/2yeSrzfStR"
586,stevewoz,"Home is precious. Today our Jewel 4 will go to get home. (@ Woz Home in Los Gatos, CA) https://t.co/pfTy0hEYBn"
587,stevewoz,"Let’s Go Sharks! (at @SAPCenter at San Jose in San Jose, CA) https://t.co/sRaCpEfdDE"
588,stevewoz,"Pie combo and a cup of chili please. (at @MarieCallenders in San Jose, CA) https://t.co/Y3hsrb6WDR"
589,stevewoz,"Arrival of UA 1812 DSM to DEN. (@ Gate B29 in Denver, CO) https://t.co/T4Clhd8c2p"
590,stevewoz,"Arrival of UA 1812 DSM to DEN. (@ Denver International Airport - @denairport in Denver, CO) https://t.co/gBFhMpnrn9"
591,stevewoz,"2605 (@ Des Moines Marriott Downtown - @marriottintl in Des Moines, IA) https://t.co/mb6pAoM6OF"
592,stevewoz,"Arrival of UA 234 SFO to DEN. (@ Gate B44 in Denver, CO) https://t.co/7MnonDa4h3"
593,stevewoz,"Arrival of UA 234 SFO to DEN. (@ Denver International Airport - @denairport in Denver, CO) https://t.co/aTNrygWE9I"
594,stevewoz,"Awaiting UA 234 SFO to DEN. (at @United Club in San Francisco, CA) https://t.co/V49QdMRgDY"
595,stevewoz,"Here today, gone tomorrow. (@ Woz Home in Los Gatos, CA) https://t.co/cmWAN2rj2t"
596,stevewoz,"Checking to see if a certified document is ready. (@ Santa Cruz County Courthouse in Santa Cruz, CA) https://t.co/Umb1ZV7y7M"
597,stevewoz,"Haircut and shave. I’m WAY behind on grooming. Need mani-pedi too. (@ Beaux Cheveux in Los Gatos, CA) https://t.co/e5jLZ1HzFU"
598,stevewoz,"Steaks for us and for dogs. (at @Outback Steakhouse in Cupertino, CA) https://t.co/3W65JgG110"
599,stevewoz,"When in L.A. I go for beef ribs here! (at @WoodRanch BBQ &amp; Grill in Los Angeles, CA) https://t.co/3gmBKQlzPK"
600,stevewoz,"Wait an hour to get to a charge station. (at @Tesla Supercharger Culver City in Culver City, Calif) https://t.co/5urUOXxSwu"
601,stevewoz,"Janet’s crown fell off. (@ Santa Clara Dental Group in Santa Clara, CA) https://t.co/eb4fDOC9MA"
602,stevewoz,"Almost time for Halloween. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/Q9cvKBPLWc"
603,stevewoz,"Go Sharks! (at @SAPCenter at San Jose in San Jose, CA) https://t.co/7YZE64Dotj"
604,stevewoz,"I'm at Woz Home in Los Gatos, CA https://t.co/r4d9RbaXNZ"
605,stevewoz,"Go Sharks. (at @SAPCenter at San Jose in San Jose, CA) https://t.co/1Wwh64KAU7"
606,stevewoz,"Arrival of Pegasus Private 8742 SJC to AUS. (@ Signature Flight Support - @signaturefbo in Austin, TX) https://t.co/OqCES1zvq6"
607,stevewoz,Arrival of CX 104 MEL to HKG. (@ Hong Kong International Airport - @hkairport in Hong Kong) https://t.co/vA0Up004Wh
608,stevewoz,"Awaiting CX 104 MEL to HKG. (@ American Express Lounge in Melbourne Airport, VIC) https://t.co/avqSfsEeSM"
609,stevewoz,"Excited to see Harriet today! (@ Sofitel Melbourne on Collins in Melbourne, VIC) https://t.co/3jflIGncmp"
610,stevewoz,"Burgers all day long. Got patties for the dogs. Thanks, Paris! (at @CarlsJr_clk in Quartzsite, AZ) https://t.co/LpW9SCU4qP"
611,stevewoz,"Enroute L.A. Then far away tonight. (@ Tesla Super Charger in Quartzsite, AZ) https://t.co/aGBSrFIAfh"
612,stevewoz,"Late breakfast after WozU K-12 event this morning. (@ Rita's Kitchen in Scottsdale, AZ) https://t.co/exF3eZpAdr"
613,stevewoz,"2nd morning here at the dog park, today with Jewel 4 and Zelda. (@ Chaparral Dog Park in Scottsdale, AZ) https://t.co/VAbYGWICuV"
614,stevewoz,"It’s A Beautiful Day. (@ Flynn's Cabaret &amp; Steakhouse in Felton, CA, US, CA) https://t.co/ijYzQ39fR4"
615,stevewoz,"Dinner before concert was great. (@ Flynn's Cabaret &amp; Steakhouse in Felton, CA, US, CA) https://t.co/qxibEELPZv"
616,stevewoz,"Just back from Orlando. I usually stop here before getting home. (@ Jalisco Mexican Food in Campbell, CA) https://t.co/6CY7vWju1e"
617,stevewoz,Join me in Austin on 18th October at the F1 Extreme Innovation Series. The link for this is https://t.co/IdTDGLNMJJ
618,stevewoz,"8005. 2^3 ... 2+3 (@ Hyatt Regency San Francisco Airport - @hyattsfo in Burlingame, CA) https://t.co/9nMrDfpsiD"
619,stevewoz,"Awaiting interview at UCSF Mission Center re: DIYbio. (@ Starbucks in San Francisco, CA) https://t.co/pe3CJJqiZk"
620,stevewoz,"We often go on a 4 AM dog walk here. (@ Blossom Hill Park in Los Gatos, CA) https://t.co/r3C4mdVcyk"
621,stevewoz,"Amos Lee and his group were totally gracious to us. (@ Golden State Theatre in Monterey, CA) https://t.co/jHZ6WDn0Yd https://t.co/tZqVhuERQj"
622,stevewoz,"Nice dinner before the Amos Lee concert. (@ Shake's Old Fisherman's Grotto - @oldfishgrotto in Monterey, CA) https://t.co/xIZ9fQib0x"
623,stevewoz,"We always like First Aid when we hear them. (@ The Masonic - @sfmasonic for First Aid Kit in San Francisco, CA) https://t.co/dT3YzVbBbd"
624,stevewoz,"Just steak and salad tonight. Low carb. Oh, and a ton of butter mints! (@ Ruth's Chris Steak House - @ruthschrissf in San Francisco, CA) https://t.co/zLqOKwBwLJ"
625,stevewoz,"Just back from Barcelona and we came here because the patio is open and we brought Ziggy. (at @Outback Steakhouse in Cupertino, CA) https://t.co/gs0Bc4OYuu"
626,stevewoz,"Arrival of BA 473 BCN to LHR. (@ London @HeathrowAirport in Hounslow, Greater London) https://t.co/WW4QGa8Ohl"
627,stevewoz,1424. Good room and number. (@ Hotel Rey Juan Carlos I in Barcelona) https://t.co/kf227HTVYH
628,stevewoz,"Arrival of BA 286 SFO to LHR. (@ London @HeathrowAirport in Hounslow, Greater London) https://t.co/tLqWnQMGoa"
629,stevewoz,"Awaiting BA 286 SFO to LHR. (@ British Airways Terraces Lounge in San Francisco, CA) https://t.co/y02I81NOwU"
630,stevewoz,The things that inspired us. https://t.co/6a75GqmJp8
631,stevewoz,"Last night home before heading to Barcelona! (@ Woz Home in Los Gatos, CA) https://t.co/nBr0PBohkd"
632,stevewoz,"New iPhones today! (at @Apple Los Gatos in Los Gatos, CA) https://t.co/umjPcXpRre"
633,stevewoz,"Zero carbs today. Omelette but no toast or potatoes. (@ The Original @HickryPit in Campbell, CA) https://t.co/YIdPZ89MIQ"
634,stevewoz,"SSS. (at @Outback Steakhouse in San Jose, CA) https://t.co/EzKRXd9LEX"
635,stevewoz,"Seeing Christopher Robin with Janet. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/OEtZfMkciu"
636,stevewoz,"Matt Nathanson tonight. Oh, and O.A.R too. (@ Mountain Winery Concert Bowl in CA) https://t.co/thGQJBPrGY"
637,stevewoz,"Matt Nathanson tonight. Oh, and O.A.R too. (@ Mountain Winery Concert Bowl in CA) https://t.co/waHR8kC9Pn"
638,stevewoz,"Low C b’fast. Leftover bacon for 2 dogs out in car. (@ The Original @HickryPit in Campbell, CA) https://t.co/U2Vh9c1pTQ"
639,stevewoz,"Home with Janet and five dogs. 2 of them are named Jewel! (@ Woz Home in Los Gatos, CA) https://t.co/Ljh0FaXkcF"
640,stevewoz,"AA2305, 2+3=5). Running my Raspberry WiFi to WiFi hotspot with “spanky” network. This phone, my computer and 2 others sharing hotspot. (@ Sullivan Township in MI) https://t.co/eBNKlrNEMR"
641,stevewoz,"Speaking to Daikin America. (@ New York Hilton Grand Ballroom in New York, NY) https://t.co/v03r4S8MlO"
642,stevewoz,Had a blast connecting with attendees at @Hyland’s Executive Forum at #CommunityLIVE in Nashville this week! https://t.co/hsf7cvMfxo
643,stevewoz,I look forward to connecting with attendees during @Hyland’s Executive Forum at #CommunityLIVE this week!  https://t.co/hsf7cvMfxo
644,stevewoz,"2408 all binary digits! (@ The Westin Ottawa in Ottawa, ON) https://t.co/SsJTQhCVM5"
645,stevewoz,"Arrival from San Antonio. No wet dreams allowed on this plane. (@ Ottawa Macdonald-Cartier International Airport - @flyyow in Ottawa, ON) https://t.co/QD7f31abAD https://t.co/GA4TVZqBDI"
646,stevewoz,"Picnic in the park with all 4 dogs. (@ Blossom Hill Park in Los Gatos, CA) https://t.co/uP0kajMEHX https://t.co/Dlb0hpJyqv"
647,stevewoz,"Food that we like and our dogs like. (at @Famous_Daves Bar-B-Que in San Jose, CA) https://t.co/XSvlsVUtYM"
648,stevewoz,"We’re actually going Searching again. (@ Century 20 Oakridge &amp; XD - @cinemark in San Jose, CA) https://t.co/blXgijrBXQ"
649,stevewoz,"Searching. 2nd movie today for us. (@ Century 20 Oakridge &amp; XD - @cinemark for Searching in San Jose, CA) https://t.co/1QImhW5h8F"
650,stevewoz,"Operation Finale. May not be our type of movie but we’ll see. (@ Century 20 Oakridge &amp; XD - @cinemark for Operation Finale in San Jose, CA) https://t.co/HrfXQ2ldpg"
651,stevewoz,"Crazy Rich Asians. No idea what it’s about. (@ Pruneyard Cinemas in Campbell, CA) https://t.co/OTbER06Sm8"
652,stevewoz,"Always try to eat here immediately upon my return after being away. (@ Jalisco Mexican Food in Campbell, CA) https://t.co/DGZl9A3VkK"
653,stevewoz,"353 preparing for speech tonight. (@ Columbus Marriott in Columbus, GA) https://t.co/4DII9VRX1g"
654,stevewoz,"Bellamy Brothers. WiFi login here requires a Facebook login so we have to use cellular. (@ Grizzly Rose - @thegrizzlyrose for Bellamy Brothers in Denwer, CO) https://t.co/ife1aduQSF"
655,stevewoz,"Lunch for 5 of us, new grandparents all. (@ Elway's in Denver, CO) https://t.co/N32MiEMkAn"
656,stevewoz,"Arrival of UA 2242 SFO to DEN. (@ Denver International Airport - @denairport in Denver, CO) https://t.co/G8Cp2v5s0d"
657,stevewoz,"Heading to a Denver for Sara’s childbirth, being induced slightly early. (@ Woz Home in Los Gatos, CA) https://t.co/NLqZ4KrcWT"
658,stevewoz,"My favorite time to walk the dogs. (@ Blossom Hill Park in Los Gatos, CA) https://t.co/9eNHnN8HYd"
659,stevewoz,@KeNnYo69o About zero chance due to my poor negotiating in a foreign industry. There are tapes (I didn’t take a copy) so someone could leak it someday. Real bummer.
660,stevewoz,@mattarevalo I’m getting blood sugar levels down for hip surgery September 25.
661,stevewoz,@mattarevalo Tonight NY Strip medium with blue cheese topping. Caesar salad with anchovies.
662,stevewoz,"Steak and salad, my go-to low carb dinner. (@ 801 Chophouse in Denver, CO) https://t.co/SbN5RfV7Mj"
663,stevewoz,"Back home for a couple of days. (@ Woz Home in Los Gatos, CA) https://t.co/6ceJirL3Dw"
664,stevewoz,"1205 (at @ViceroyChicago in Chicago, IL) https://t.co/TDVt64PrTH"
665,stevewoz,"Outside Lands Festival. Looking forwarded to CHVRCHES, Bon Iver and Florence. (@ Polo Fields in San Francisco, CA) https://t.co/fn4LcJtNVR"
666,stevewoz,"Andromeda Yelton: ""in Bozeman I found this hole in the wall computer history museum and...wow. not what I expected"" https://t.co/clzJB0JgSn"
667,stevewoz,"Pursuing Real ID as a walk-in. (@ Department of Motor Vehicles - @ca_dmv in Los Gatos, CA) https://t.co/pY7TFFtf9J"
668,stevewoz,"Scrambling with a number of emergencies. (@ Woz Home in Los Gatos, CA) https://t.co/YDXqzb5qBK"
669,stevewoz,"This flight had one of those toilet stickers. (@ SFO JetBlue Baggage Claim in San Bruno, CA) https://t.co/jiB8OUPofc https://t.co/dy1fGfpMSo"
670,stevewoz,"I’m having withdrawal symptoms. (@ Bank of America in Los Gatos, CA) https://t.co/q9TBRbuiix"
671,stevewoz,"Janet gets custom shopping service here. Need appropriate clothing for Saudi Arabia. (at @Nordstrom Valley Fair in San Jose, CA) https://t.co/FFoEpZODVn"
672,stevewoz,"Working on documents for Grenada citizenship today. It’s not Grenada Hills. (@ Woz Home in Los Gatos, CA) https://t.co/w0usocucKD"
673,stevewoz,"We got through the snow on highway 80. (@ Truckee River in Truckee, CA) https://t.co/y9a1ZqemdW"
674,stevewoz,"Catching up on things. (@ Woz Home in Los Gatos, CA) https://t.co/0Du0oBObKg"
675,stevewoz,"Ordering tacos and olives right to our seats while we watch Mana Mia 2. (@ Pruneyard Cinemas in Campbell, CA) https://t.co/g4WsyLyMaU"
676,stevewoz,"No prawns tonight. The ones I like are breaded and I’m getting more strict on low carbs. Need hemoglobin A1C below 7 for hip surgery. (@ Mandarin Gourmet in Cupertino, CA) https://t.co/ICPSYPtCoj"
677,stevewoz,"It’s been a while since we’ve taken the dogs here. (@ Butcher Dog Park in San Jose, CA) https://t.co/9TycbRuwWh"
678,stevewoz,"I'm at Woz Home in Los Gatos, CA https://t.co/hgYapwnfjc"
679,stevewoz,"Combining a couple of Raspberry Pi Zero projects (WiFi router and motion detector cam) into one. (@ Woz Home in Los Gatos, CA) https://t.co/MNt2ftQZAF"
680,stevewoz,"I'm at Jalisco Mexican Food in Campbell, CA https://t.co/danmG1eo03"
681,stevewoz,"A good time to walk the dogs. (@ Blossom Hill Park in Los Gatos, CA) https://t.co/tLCDG6gVyO"
682,stevewoz,"Janetns surgery follow-up. (@ 2299 Post St in San Francisco, CA) https://t.co/3yCA8WjVJ6"
683,stevewoz,"Love everything here. No rice. Trying to bring down my diabetes numbers to have surgery. (@ Mandarin Gourmet in Cupertino, CA) https://t.co/j4jNXd2D4c"
684,stevewoz,"James McMurtry, a master of words, coming up. (@ Moe's Alley for James McMurtry in Santa Cruz, CA) https://t.co/Jqm3xzHvZH"
685,stevewoz,"Dog picnic! (@ Blossom Hill Park in Los Gatos, CA) https://t.co/rs57zvPo2i https://t.co/csMHGzYcib"
686,stevewoz,"Good music we like. (@ Shoreline Amphitheatre - @shorelineamp in Mountain View, CA) https://t.co/8D64IePtgQ"
687,stevewoz,"Preparing for Counting Crows concert at Shoreline tonight. (@ Woz Home in Los Gatos, CA) https://t.co/K75Gzahpwi"
688,stevewoz,"Steve Poltz concert tonight. What a great entertainer. You NEVER know! (@ Flynn's Cabaret &amp; Steakhouse for Steve Poltz in Felton, CA, US, CA) https://t.co/YmZcjfH8c6"
689,stevewoz,"Dinner before concert. (@ Empire Grille in Felton, CA) https://t.co/Qu4yL1QdSL"
690,stevewoz,"Heading soon to Flynn’s Cabernet and Steakhouse in Felton. Tonight to see Steve Poltz. Used to be Don Quixote’s. (@ Woz Home in Los Gatos, CA) https://t.co/zzjiaPapqV"
691,stevewoz,"We got home from arena with no charging stops, even with a dog pickup diversion. (@ Woz Home in Los Gatos, CA) https://t.co/w5DwArwpFY"
692,stevewoz,"1982 was the year of Jesse’s birth and the first US Festival. We saw bear on road getting here and have dash cam video. (at @SilverLegacy Resort Casino in Reno, NV) https://t.co/B1boFu0r4S"
693,stevewoz,"Live and Counting Crows. (@ Ironstone Vineyards - @ironstonewinery for Counting Crows with special guest +LIVE+: 25 Years and Counting in Murphys, CA) https://t.co/tGNgbaommO"
694,stevewoz,"Sheila’s salad for us on this trip to Murphy’s. (@ The @Cheesecake Factory in Roseville, CA) https://t.co/FNJOeTwTRW"
695,stevewoz,"On our way to a concert in Murphy’s. (@ Tesla Supercharger in Roseville, CA) https://t.co/p2k2YOY4Ud"
696,stevewoz,"We’re onstage with the Grateful Dead. Thanks and hi to Mickey and others. (@ Shoreline Amphitheatre - @shorelineamp in Mountain View, CA) https://t.co/4NWp2yonKi"
697,stevewoz,"Protein style and Flying Dutchman for the drive home. (at @InNOutBurger in San Leandro, CA) https://t.co/fMdxNVlQmg"
698,stevewoz,"After last night’s fun, entertaining show we had to see Steve Poltz again. (@ Hopmonk Novato Beer Garden in Novato, CA, US, CA) https://t.co/ZOdZKo9ivT"
699,stevewoz,"Getting ready for a concert. Steve Poltz was so good last night that we’re going to see him again, in Novato tonight. (@ Woz Home in Los Gatos, CA) https://t.co/psFJcppjkh"
700,stevewoz,"Hope to see you all at the Steve Poltz concert. (@ Swedish American Hall in San Francisco, CA) https://t.co/nCC5NSjjy7"
701,stevewoz,"Steak dinner before Steve Poltz concert. (@ Ruth's Chris Steak House - @ruthschrissf in San Francisco, CA) https://t.co/ccW0FguoQv"
702,stevewoz,"@NelsonMandelaVz @joserivas788 @corin80301423 @franyerbolivar2 @Gregory69021620 No, I’d never have the videos."
703,stevewoz,@pkligerman Last minute change to fly from SFO instead of Phoenix. Lucky to have seat. I stopped sharing flight check-ins due to paparazzi at airports.
704,stevewoz,"Salad dinner. Low carbs. (@ Rita's Kitchen in Scottsdale, AZ) https://t.co/LDZwAuMCUj"
705,stevewoz,"373. Good room for our dogs. Too hot to stay outside. (@ JW Marriott Scottsdale @CamelbackInn Resort &amp; Spa in Scottsdale, AZ) https://t.co/7u8hedWvx4"
706,stevewoz,(39) Dan Seals - Bordertown (+ lyrics 1990) - YouTube https://t.co/Rk0J0ohpAQ
707,stevewoz,"Stars (@ Crescent Ballroom - @crescentphx in Phoenix, AZ) https://t.co/GgshRQ8ptr"
708,stevewoz,"Food for the road. We both get tuna sandwiches and the 4 dogs like tuna too. (at @SUBWAY in Quartzsite, AZ) https://t.co/l5EpVtWxrZ"
709,stevewoz,"Enroute to Scottsdale. One charging stop to go. (@ Tesla Super Charger in Quartzsite, AZ) https://t.co/k6Elrn1euv"
710,stevewoz,"100. On our way to WozU BOD meeting in Phoenix in our Tesla. We’ll get there tomorrow. (@ Best Western Inn At Palm Springs in Palm Springs, CA) https://t.co/SivMR1IEgN"
711,stevewoz,"Going to have chili burger without the bun. Lower carbs. (at @MarieCallenders in San Jose, CA) https://t.co/V3p5V1uCDi"
712,stevewoz,"Dr. Mast for my pre-op meeting. Left hip replacement soon. (@ 2299 Post St in San Francisco, CA) https://t.co/CwZRmKknXk"
713,stevewoz,"Low carb dinner next door to Verizon for my Pixel 2 that died. (at @Outback Steakhouse in San Jose, CA) https://t.co/vL1ySw31La"
714,stevewoz,"Rabid shots for the pups. (@ El Gato Veterinary Hospital in Los Gatos, CA) https://t.co/PjE3GanWNG"
715,stevewoz,"@tannenbaumr I was at an event that Eric Trump was also at. I let them auction my watch for $80K or something. I felt it was for a true charitable foundation, not this sort of thing."
716,stevewoz,"Low carb - omelette only, no toast, no hash browns. (@ The Original @HickryPit in Campbell, CA) https://t.co/QkX0b8vyH3"
717,stevewoz,"Chili burger, no bun, no fries. Low carb‘n it. (at @MarieCallenders in San Jose, CA) https://t.co/ZlU9NFOAfj"
718,stevewoz,"I'm at Woz Home in Los Gatos, CA https://t.co/QHVqvThfyi"
719,stevewoz,@AndreaClbt Go early so you don’t miss KD Tunstall.
720,stevewoz,@RyanNegri I have met and like both groups so I’m sure I’d say it’s great.
721,stevewoz,"Better than Ezra from New Orleans and BareNaked Ladies. (@ Mountain Winery in Saratoga, CA) https://t.co/JPHhp9uKCq"
722,stevewoz,"Heading soon to doctor. Part of getting a non-American citizenship! (@ Woz Home in Los Gatos, CA) https://t.co/SdRccOM47u"
723,stevewoz,(39) It Ain't Me Babe (Cover) - Ariana Gillis &amp; Buddy Miller - YouTube https://t.co/CA0kPLylgr
724,stevewoz,"Who wants a book rec for the summer? 

The Third Door by @AlexBanayan is beautiful. 

It features wild stories &amp; lessons from Bill Gates, Lady Gaga... and me. My chapter is called Redefining Success. And I love it.

If you trust my taste, order here ➡️ https://t.co/MCsZqx45WK"
725,stevewoz,(39) Forrest Carlton - Woz U Student Spotlight - YouTube https://t.co/8KZCgazAuM
726,stevewoz,@lonireeder Buying citizenship for easier entry to more countries. Many such programs.
727,stevewoz,"Blood work for upcoming hip replacement and for St. Kitts citizenship. (@ BioReference Laboratories in Campbell, CA) https://t.co/Q0I3iOFxGK"
728,stevewoz,"Arrival of AA 1122 BOG to DFW. (@ Gate E18 in DFW Airport, TX) https://t.co/WUqXDX3Ruh"
729,stevewoz,"I'm at Dallas Fort Worth International Airport in Grapevine, TX https://t.co/0kPVS2f5lO"
730,stevewoz,@KlokarenK @realDonaldTrump It’s nice when you are handed a strong economy by your predecessor.
731,stevewoz,"Looking forward to speaking about innovation at the World Business Forum in Bogota, Colombia! #worldbusinessforum #innovation #wbfbog @WOBI_en"
732,stevewoz,"Spoon foods - soup, chili, chicken pot pir (at @MarieCallenders in San Jose, CA) https://t.co/MpNMp8kppq"
733,stevewoz,"Taking care of so many things. (@ Woz Home in Los Gatos, CA) https://t.co/g7V4ZQu84g"
734,stevewoz,"Visiting with Janet in hospital. We’ll be going home tomorrow. (@ Saint Francis Memorial Hospital - @dignityhealth in San Francisco, CA) https://t.co/h8JpVtqqTH"
735,stevewoz,"Getting room service food delivered here at the bar to take to Janet at the hospital. (@ Laurel Court - @fairmontsf in San Francisco, CA) https://t.co/dbyDGwJxF4"
736,stevewoz,"Having a favorite SF meal while Janet is in surgery. I’ll bring a few choices to her but she may be nauseous. (@ Ruth's Chris Steak House - @ruthschrissf in San Francisco, CA) https://t.co/dUDj8cLtwC"
737,stevewoz,"Here for Janet’s dual hip replacement today. I had x-rays so mine may be in July or December. (@ Saint Francis Memorial Hospital - @dignityhealth in San Francisco, CA) https://t.co/whYpKHTgbJ"
738,stevewoz,"Finishing a personal VPN on a new Raspberry Pi 3 B+ tonight. (@ Woz Home in Los Gatos, CA) https://t.co/U92IMG9koB"
739,stevewoz,"Tired but walking dogs. (@ Blossom Hill Park in Los Gatos, CA) https://t.co/saFwqsIdIe"
